name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name,description_en,description_es
VCF0721,STRING,Entrevistado doou dinheiro a partido ou candidato durante a campanha,,yes,,,no,,VCF0721,Respondent donate money to party or candidate during the campaign,Entrevistado donó dinero a partido o candidato durante la campaña
VCF0722,STRING,Entrevistado já escreveu uma carta a um funcionário público,,yes,,,no,,VCF0722,Has respondent ever written a letter to a public official,Entrevistado alguna vez escribió una carta a un funcionario público
VCF0723,STRING,Contagem de atividades de participação na campanha 6 categorias,,yes,,,no,,VCF0723,Count of campaign participation activities 6- category,Recuento de actividades de participación en la campaña 6 categorías
VCF0723a,STRING,Contagem de atividades de participação na campanha 4 categorias,,yes,,,no,,VCF0723a,Count of campaign participation activities 4- category,Recuento de actividades de participación en la campaña 4 categorías
VCF0724,STRING,Assistiu a programas de TV sobre as campanhas eleitorais,,yes,,,no,,VCF0724,Watch TV programs about the election campaigns,Vio programas de TV sobre las campañas electorales
VCF0725,STRING,Ouviu programas sobre campanhas no rádio 2 categorias,,yes,,,no,,VCF0725,Hear programs about campaigns on the radio 2-category,Escuchó programas sobre campañas en la radio 2 categorías
VCF0726,STRING,Artigos sobre campanhas eleitorais em revistas,,yes,,,no,,VCF0726,Articles about election campaigns in magazines,Artículos sobre campañas electorales en revistas
VCF0727,STRING,Número de artigos sobre campanhas eleitorais em revistas,,yes,,,no,,VCF0727,Number of articles about election campaigns in magazines,Número de artículos sobre campañas electorales en revistas
VCF0728,STRING,Contagem de tipos de exposição à mídia,,yes,,,no,,VCF0728,Count of media exposure types,Recuento de tipos de exposición a los medios
VCF0729,STRING,Partido com maioria na Câmara antes da eleição,,yes,,,no,,VCF0729,Party with House majority before the election,Partido con mayoría en la Cámara antes de la elección
VCF0730,STRING,Partido com maioria na Câmara depois da eleição,,yes,,,no,,VCF0730,Party with House majority after the election,Partido con mayoría en la Cámara después de la elección
VCF0731,STRING,Entrevistado discute política com família e amigos,,yes,,,no,,VCF0731,Respondent discuss politics with family and friends,Entrevistado discute política con familia y amigos
VCF0732,STRING,Com que frequência o entrevistado discute política com família e amigos,,yes,,,no,,VCF0732,How often respondent discusses politics with family and friends,Con qué frecuencia el entrevistado discute política con familia y amigos
VCF0733,STRING,Com que frequência na última semana o entrevistado discutiu política,,yes,,,no,,VCF0733,How often in the last week respondent discussed politics,Con qué frecuencia en la última semana el entrevistado discutió política
VCF0734,STRING,Voto presidencial pretendido versus voto presidencial efetivo,,yes,,,no,,VCF0734,Intended presidential vote versus actual presidential vote,Voto presidencial pretendido versus voto presidencial efectivo
VCF0735,STRING,Voto para a Câmara dos Representantes dos EUA - código do candidato,,yes,,,no,,VCF0735,Vote for U.S. House- candidate code,Voto para la Cámara de Representantes de EE. UU. - código del candidato
VCF0736,STRING,Voto para a Câmara dos Representantes dos EUA - partido,,yes,,,no,,VCF0736,Vote for U.S. House- party,Voto para la Cámara de Representantes de EE. UU. - partido
VCF0737,STRING,Registrado para votar após a eleição,,yes,,,no,,VCF0737,Registered to vote post-election,Registrado para votar después de la elección
VCF0738,STRING,Partido de registro após a eleição,,yes,,,no,,VCF0738,Party of registration post-election,Partido de registro después de la elección
VCF0738a,STRING,Partido de registro antes da eleição,,yes,,,no,,VCF0738a,Party of registration pre-election,Partido de registro antes de la elección
VCF0739,STRING,Entrevistado destinou US$ 1 do imposto para contribuição política,,yes,,,no,,VCF0739,Respondent made $1 tax checkoff for political contribution,Entrevistado destinó US$ 1 del impuesto para contribución política
VCF0740,STRING,Contribuiu para partido político durante as campanhas,,yes,,,no,,VCF0740,Contribute to political party during the campaigns,Contribuyó a partido político durante las campañas
VCF0741,STRING,Contribuiu para PAC durante as campanhas,,yes,,,no,,VCF0741,Contribute to pac during the campaigns,Contribuyó a PAC durante las campañas
VCF0742,STRING,Deu dinheiro a candidato individual durante as campanhas,,yes,,,no,,VCF0742,Give money to individual candidate during the campaigns,Dio dinero a candidato individual durante las campañas
VCF0743,STRING,Entrevistado pertence a organização ou clube político,,yes,,,no,,VCF0743,Does r belong to political organization or club,Entrevistado pertenece a organización o club político
VCF0744,STRING,Tem acesso à internet,,yes,,,no,,VCF0744,Have access to internet,Tiene acceso a internet
VCF0745,STRING,Viu informações da campanha eleitoral na internet,,yes,,,no,,VCF0745,Saw election campaign information on the internet,Vio información de la campaña electoral en internet
VCF0746,STRING,Grupo religioso/moral tentou influenciar o voto do entrevistado,,yes,,,no,,VCF0746,Did religious/moral group try to influence respondent vote,Grupo religioso/moral intentó influir en el voto del entrevistado
VCF0747,STRING,Informações sobre candidatos/partidos/temas na igreja,,yes,,,no,,VCF0747,Information about candidates/parties/issues at church,Información sobre candidatos/partidos/temas en la iglesia
VCF0748,STRING,Votou no dia da eleição ou antes,,yes,,,no,,VCF0748,Voted on election day or before,Votó el día de la elección o antes
VCF0749,STRING,Quanto tempo antes da eleição o entrevistado votou,,yes,,,no,,VCF0749,How long before election did respondent vote,Cuánto tiempo antes de la elección el entrevistado votó
VCF0750,STRING,Votou presencialmente ou por voto em ausência,,yes,,,no,,VCF0750,Vote in person or with absentee ballot,Votó presencialmente o por voto en ausencia
VCF0801,INT64,Índice de termômetro - avaliação de liberais e conservadores,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0801,Thermometer index - rating of liberals and conservatives,Índice de termómetro - evaluación de liberales y conservadores
VCF0803,STRING,Escala liberal-conservador,,yes,,,no,,VCF0803,Liberal-conservative scale,Escala liberal-conservador
VCF0804,STRING,Escala liberal-conservador 1972 - agrupada,,yes,,,no,,VCF0804,Liberal-conservative scale 1972- collapsed,Escala liberal-conservador 1972 - agrupada
VCF0805,STRING,Assistência governamental para cuidados médicos,,yes,,,no,,VCF0805,Government assistance with medical care,Asistencia gubernamental para atención médica
VCF0806,STRING,Escala de seguro-saúde governamental,,yes,,,no,,VCF0806,Government health insurance scale,Escala de seguro de salud gubernamental
VCF0808,STRING,Empregos e renda garantidos,,yes,,,no,,VCF0808,Guaranteed jobs and income,Empleos e ingresos garantizados
VCF0809,STRING,Escala de empregos e renda garantidos,,yes,,,no,,VCF0809,Guaranteed jobs and income scale,Escala de empleos e ingresos garantizados
VCF0811,STRING,Escala de agitação urbana,,yes,,,no,,VCF0811,Urban unrest scale,Escala de agitación urbana
VCF0813,STRING,Quanto mudou a posição dos negros,,yes,,,no,,VCF0813,How much has the position of blacks changed,Cuánto ha cambiado la posición de los negros
VCF0814,STRING,Direitos civis avançam rápido demais ou não rápido o suficiente,,yes,,,no,,VCF0814,Civil rights pushes too fast or not fast enough,Los derechos civiles avanzan demasiado rápido o no lo suficientemente rápido
VCF0815,STRING,Segregação ou dessegregação,,yes,,,no,,VCF0815,Segregation or desegregation,Segregación o desegregación
VCF0816,STRING,Governo deveria garantir a integração escolar,,yes,,,no,,VCF0816,Should government ensure school integration,El gobierno debería garantizar la integración escolar
VCF0817,STRING,Escala de transporte escolar por ônibus,,yes,,,no,,VCF0817,School busing scale,Escala de transporte escolar en autobús
VCF0818,STRING,Governo deveria garantir empregos/moradia justos para negros,,yes,,,no,,VCF0818,Should government ensure fair jobs/housing for blacks,El gobierno debería garantizar empleos/vivienda justos para los negros
VCF0819,STRING,Moradia aberta,,yes,,,no,,VCF0819,Open housing,Vivienda abierta
VCF0820,STRING,Os brancos da região são favoráveis à segregação,,yes,,,no,,VCF0820,Do whites in the area favor segregation,Los blancos de la zona favorecen la segregación
VCF0821,STRING,Os negros da região são favoráveis à dessegregação,,yes,,,no,,VCF0821,Do blacks in the area favor desegregation,Los negros de la zona favorecen la desegregación
VCF0822,STRING,Avaliação da política econômica do governo,,yes,,,no,,VCF0822,Rating of government economic policy,Evaluación de la política económica del gobierno
VCF0823,STRING,Melhor se os EUA não se preocupassem com o resto do mundo,,yes,,,no,,VCF0823,Better off if U.S. unconcerned with rest of world,Mejor si EE. UU. no se preocupara por el resto del mundo
VCF0824,STRING,"Se obrigado a escolher, liberal ou conservador",,yes,,,no,,VCF0824,If compelled to choose liberal or conservative,"Si se viera obligado a elegir, liberal o conservador"
VCF0825,STRING,Qual a probabilidade de os EUA estarem em guerra/em guerra maior,,yes,,,no,,VCF0825,How likely for U.S. to be at war/in bigger war,Qué probabilidad de que EE. UU. esté en guerra/en una guerra mayor
VCF0826,STRING,Os EUA fizeram a coisa certa ao se envolverem na guerra,,yes,,,no,,VCF0826,Did U.S. do right thing getting involved in war,EE. UU. hizo lo correcto al involucrarse en la guerra
VCF0827,STRING,Como os EUA deveriam proceder na guerra atual,,yes,,,no,,VCF0827,How should U.S. proceed in current war,Cómo deberían proceder EE. UU. en la guerra actual
VCF0827a,STRING,Escala da posição dos EUA no Vietnã,,yes,,,no,,VCF0827a,U.S. stand in Vietnam scale,Escala de la posición de EE. UU. en Vietnam
VCF0828,STRING,Governo deveria cortar gastos militares,,yes,,,no,,VCF0828,Should government cut military spending,El gobierno debería recortar el gasto militar
VCF0829,STRING,O governo em Washington é forte demais,,yes,,,no,,VCF0829,Is the government in washington too strong,El gobierno en Washington es demasiado fuerte
VCF0830,STRING,Escala de ajuda aos negros,,yes,,,no,,VCF0830,Aid to blacks scale,Escala de ayuda a los negros
VCF0832,STRING,Escala de direitos dos acusados,,yes,,,no,,VCF0832,Rights of the accused scale,Escala de derechos de los acusados
VCF0833,STRING,A favor ou contra a emenda de igualdade de direitos,,yes,,,no,,VCF0833,Favor or oppose equal rights amendment,A favor o en contra de la enmienda de igualdad de derechos
VCF0834,STRING,Escala de papel igualitário das mulheres,,yes,,,no,,VCF0834,Women equal role scale,Escala de rol igualitario de las mujeres
VCF0836,STRING,As mulheres deveriam ficar fora da política,,yes,,,no,,VCF0836,Should women stay out of politics,Las mujeres deberían mantenerse fuera de la política
VCF0837,STRING,Quando o aborto deveria ser permitido,,yes,,,no,,VCF0837,When should abortion be allowed,Cuándo debería permitirse el aborto
VCF0838,STRING,"Por lei, quando o aborto deveria ser permitido",,yes,,,no,,VCF0838,"By law, when should abortion be allowed","Por ley, cuándo debería permitirse el aborto"
VCF0839,STRING,Escala de serviços-gastos governamentais,,yes,,,no,,VCF0839,Government services-spending scale,Escala de servicios-gasto gubernamentales
VCF0840,STRING,A favor ou contra limites de mandato,,yes,,,no,,VCF0840,Favor or oppose term limits,A favor o en contra de los límites de mandato
VCF0841,STRING,Escala de cooperação com a U.S.S.R.,,yes,,,no,,VCF0841,Cooperation with u.s.s.r. scale,Escala de cooperación con la U.S.S.R.
VCF0842,STRING,Escala de regulação ambiental,,yes,,,no,,VCF0842,Environmental regulation scale,Escala de regulación ambiental
VCF0843,STRING,Escala de gastos com defesa,,yes,,,no,,VCF0843,Defense spending scale,Escala de gasto en defensa
VCF0844,STRING,Quão disposto os EUA deveriam estar a usar força militar,,yes,,,no,,VCF0844,How willing should U.S. be to use military force,Cuán dispuesto debería estar EE. UU. a usar fuerza militar
VCF0845,STRING,Autoridade da Bíblia 1964-1990,,yes,,,no,,VCF0845,Authority of the Bible 1964-1990,Autoridad de la Biblia 1964-1990
VCF0846,STRING,A religião é importante para o entrevistado,,yes,,,no,,VCF0846,Is religion important to respondent,La religión es importante para el entrevistado
VCF0847,STRING,Quanta orientação vem da religião,,yes,,,no,,VCF0847,How much guidance from religion,Cuánta orientación proviene de la religión
VCF0848,STRING,Preocupação com guerra convencional,,yes,,,no,,VCF0848,Concern about conventional war,Preocupación por guerra convencional
VCF0848a,STRING,Preocupação com guerra nuclear,,yes,,,no,,VCF0848a,Concern about nuclear war,Preocupación por guerra nuclear
VCF0849,STRING,Posição liberal-conservador 1984 - agrupada,,yes,,,no,,VCF0849,Liberal-conservative position 1984- collapsed,Posición liberal-conservador 1984 - agrupada
VCF0850,STRING,Autoridade da Bíblia 1984-,,yes,,,no,,VCF0850,Authority of the Bible 1984-,Autoridad de la Biblia 1984-
VCF0851,STRING,Novos estilos de vida contribuem para a ruptura da sociedade,,yes,,,no,,VCF0851,Newer lifestyles contribute to society breakdown,Los nuevos estilos de vida contribuyen a la ruptura de la sociedad
VCF0852,STRING,Deveria ajustar a visão do comportamento moral às mudanças,,yes,,,no,,VCF0852,Should adjust view of moral behavior to changes,Debería ajustar la visión del comportamiento moral a los cambios
VCF0853,STRING,Deveria haver mais ênfase em valores tradicionais,,yes,,,no,,VCF0853,Should be more emphasis on traditional values,Debería haber más énfasis en los valores tradicionales
VCF0854,STRING,Tolerância a diferentes padrões morais,,yes,,,no,,VCF0854,Tolerance of different moral standards,Tolerancia a diferentes estándares morales
VCF0860,STRING,Composição racial do bairro - descrição do entrevistado,,yes,,,no,,VCF0860,Racial composition of neighborhood- respondent description,Composición racial del barrio - descripción del entrevistado
VCF0861,STRING,Composição racial da escola primária - descrição do entrevistado,,yes,,,no,,VCF0861,Racial composition of grade school- respondent description,Composición racial de la escuela primaria - descripción del entrevistado
VCF0862,STRING,Composição racial da escola de ensino fundamental II,,yes,,,no,,VCF0862,Racial composition of junior high school,Composición racial de la escuela secundaria inferior
VCF0863,STRING,Composição racial do ensino médio - descrição do entrevistado,,yes,,,no,,VCF0863,Racial composition of high school- respondent description,Composición racial de la escuela secundaria - descripción del entrevistado
VCF0864,STRING,Composição racial do local de trabalho - descrição do entrevistado,,yes,,,no,,VCF0864,Racial composition of work place- respondent description,Composición racial del lugar de trabajo - descripción del entrevistado
VCF0865,STRING,Composição racial de onde o entrevistado faz compras - descrição do entrevistado,,yes,,,no,,VCF0865,Racial composition of where r shops- respondent description,Composición racial de donde el entrevistado hace compras - descripción del entrevistado
VCF0866,STRING,Composição racial dos amigos,,yes,,,no,,VCF0866,Racial composition of friends,Composición racial de las amistades
VCF0867,STRING,Ação afirmativa na contratação/promoção [1 de 2],,yes,,,no,,VCF0867,Affirmative action in hiring/promotion [1 of 2],Acción afirmativa en la contratación/promoción [1 de 2]
VCF0867a,STRING,Ação afirmativa na contratação/promoção [2 de 2],,yes,,,no,,VCF0867a,Affirmative action in hiring/promotion [2 of 2],Acción afirmativa en la contratación/promoción [2 de 2]
VCF0870,STRING,Economia melhor ou pior no último ano,,yes,,,no,,VCF0870,Better or worse economy in past year,Economía mejor o peor en el último año
VCF0871,STRING,Quanto melhor ou pior a economia no último ano,,yes,,,no,,VCF0871,How much better or worse economy in past year,Cuánto mejor o peor la economía en el último año
VCF0872,STRING,Economia melhor ou pior no próximo ano,,yes,,,no,,VCF0872,Better or worse economy in next year,Economía mejor o peor en el próximo año
VCF0873,STRING,Entrevistado adiou tratamento médico/odontológico devido à despesa,,yes,,,no,,VCF0873,Did r delay medical/dental treatment due to the expense,Entrevistado retrasó tratamiento médico/dental debido al gasto
VCF0875,STRING,Menção 1: qual é o problema nacional mais importante,,yes,,,no,,VCF0875,Mention 1: what is the most important national problem,Mención 1: cuál es el problema nacional más importante
VCF0875a,STRING,Menção 2: qual é o problema nacional mais importante,,yes,,,no,,VCF0875a,Mention 2: what is the most important national problem,Mención 2: cuál es el problema nacional más importante
VCF0875b,STRING,Menção 3: qual é o problema nacional mais importante,,yes,,,no,,VCF0875b,Mention 3: what is the most important national problem,Mención 3: cuál es el problema nacional más importante
VCF0876,STRING,Lei para proteger homossexuais contra discriminação,,yes,,,no,,VCF0876,Law to protect homosexuals against discrimination,Ley para proteger a los homosexuales contra la discriminación
VCF0876a,STRING,Intensidade da posição sobre a lei para proteger homossexuais contra discriminação,,yes,,,no,,VCF0876a,Strength of position on law to protect homosexuals against discrimination,Intensidad de la posición sobre la ley para proteger a los homosexuales contra la discriminación
VCF0877,STRING,A favor ou contra gays nas forças armadas,,yes,,,no,,VCF0877,Favor or oppose gays in the military,A favor o en contra de los gays en las fuerzas armadas
VCF0877a,STRING,Intensidade da posição sobre gays nas forças armadas,,yes,,,no,,VCF0877a,Strength of position on gays in the military,Intensidad de la posición sobre los gays en las fuerzas armadas
VCF0878,STRING,Gays/lésbicas deveriam poder adotar crianças,,yes,,,no,,VCF0878,Should gays/lesbians be able to adopt children,Los gays/lesbianas deberían poder adoptar niños
VCF0879,STRING,Aumentar ou diminuir o número de imigrantes para os EUA 6 categorias,,yes,,,no,,VCF0879,Increase or decrease number of immigrants to U.S. 6-category,Aumentar o disminuir el número de inmigrantes a EE. UU. 6 categorías
VCF0879a,STRING,Aumentar ou diminuir o número de imigrantes para os EUA 4 categorias,,yes,,,no,,VCF0879a,Increase or decrease number of immigrants to U.S. 4-category,Aumentar o disminuir el número de inmigrantes a EE. UU. 4 categorías
VCF0880,STRING,Situação melhor ou pior no último ano,,yes,,,no,,VCF0880,Better or worse off in past year,Situación mejor o peor en el último año
VCF0880a,STRING,Quanto melhor/pior a situação no último ano,,yes,,,no,,VCF0880a,How much better/worse off in past year,Cuánto mejor/peor la situación en el último año
VCF0880b,STRING,Situação financeira melhor/pior nos últimos anos,,yes,,,no,,VCF0880b,Financial situation better/worse in past few years,Situación financiera mejor/peor en los últimos años
VCF0881,STRING,Situação melhor ou pior no próximo ano,,yes,,,no,,VCF0881,Better or worse off in next year,Situación mejor o peor en el próximo año
VCF0886,STRING,Gasto federal - pobres/pessoas pobres,,yes,,,no,,VCF0886,Federal spending- poor/poor people,Gasto federal - pobres/personas pobres
VCF0887,STRING,Gasto federal - cuidado infantil,,yes,,,no,,VCF0887,Federal spending- child care,Gasto federal - cuidado infantil
VCF0888,STRING,Gasto federal - combate ao crime,,yes,,,no,,VCF0888,Federal spending- dealing with crime,Gasto federal - combate al crimen
VCF0889,STRING,Gasto federal - pesquisa sobre AIDS/combate à AIDS,,yes,,,no,,VCF0889,Federal spending- aids research/fight aids,Gasto federal - investigación sobre el sida/lucha contra el sida
VCF0890,STRING,Gasto federal - escolas públicas,,yes,,,no,,VCF0890,Federal spending- public schools,Gasto federal - escuelas públicas
VCF0891,STRING,Gasto federal - auxílio financeiro para estudantes universitários,,yes,,,no,,VCF0891,Federal spending- fin aid for college students,Gasto federal - ayuda financiera para estudiantes universitarios
VCF0892,STRING,Gasto federal - ajuda externa,,yes,,,no,,VCF0892,Federal spending- foreign aid,Gasto federal - ayuda exterior
VCF0893,STRING,Gasto federal - moradores de rua,,yes,,,no,,VCF0893,Federal spending- the homeless,Gasto federal - personas sin hogar
VCF0894,STRING,Gasto federal - programas de assistência social,,yes,,,no,,VCF0894,Federal spending- welfare programs,Gasto federal - programas de asistencia social
VCF0900,STRING,Distrito congressional de residência,,yes,,,no,,VCF0900,Congressional district of residence,Distrito congresional de residencia
VCF0900b,STRING,Estado e distrito congressional - FIPS,,yes,,,no,,VCF0900b,State and congressional district- fips,Estado y distrito congresional - FIPS
VCF0900c,STRING,Estado e distrito congressional - abreviação postal e CD,,yes,,,no,,VCF0900c,State and congressional district- postal abbrev and cd,Estado y distrito congresional - abreviatura postal y CD
VCF0901a,STRING,Código do estado - FIPS,,yes,,,no,,VCF0901a,State code- fips,Código del estado - FIPS
VCF0901b,STRING,Abreviação postal do estado,,yes,,,no,,VCF0901b,State postal abbrev,Abreviatura postal del estado
VCF0902,STRING,Tipo de disputa para a Câmara dos Representantes dos EUA,,yes,,,no,,VCF0902,Type of U.S. House race,Tipo de contienda para la Cámara de Representantes de EE. UU.
VCF0903,STRING,O ocupante do cargo na Câmara está concorrendo,,yes,,,no,,VCF0903,Is House incumbent running,El titular del cargo en la Cámara se presenta
VCF0904,STRING,O ocupante do cargo na Câmara tem oponente,,yes,,,no,,VCF0904,Is House incumbent opposed,El titular del cargo en la Cámara tiene oponente
VCF0905,STRING,Número de candidatos na disputa pela Câmara dos Representantes dos EUA,,yes,,,no,,VCF0905,Number of candidates in U.S. House race,Número de candidatos en la contienda por la Cámara de Representantes de EE. UU.
VCF0906,INT64,Termômetro - candidato democrata à Câmara,,no,,degrees,no,"Missing sentinels set to NULL: 990, 997, 998, 999",VCF0906,Thermometer - Democratic House candidate,Termómetro - candidato demócrata a la Cámara
VCF0907,INT64,Termômetro - candidato republicano à Câmara,,no,,degrees,no,"Missing sentinels set to NULL: 990, 997, 998, 999",VCF0907,Thermometer - Republican House candidate,Termómetro - candidato republicano a la Cámara
VCF0908,INT64,Termômetro - candidato ocupante do cargo na Câmara,,no,,degrees,no,"Missing sentinels set to NULL: 990, 997, 998, 999",VCF0908,Thermometer - incumbent House candidate,Termómetro - candidato titular del cargo en la Cámara
VCF0909,INT64,Termômetro - candidato desafiante à Câmara,,no,,degrees,no,"Missing sentinels set to NULL: 990, 997, 998, 999",VCF0909,Thermometer - challenger House candidate,Termómetro - candidato desafiante a la Cámara
VCF0910,STRING,Contato com o ocupante do cargo na Câmara dos Representantes dos EUA em campanha,,yes,,,no,,VCF0910,Contact with running U.S. House incumbent,Contacto con el titular del cargo en la Cámara de Representantes de EE. UU. en campaña
VCF0911,STRING,Ocupante do cargo na Câmara dos Representantes dos EUA em campanha: encontrou-se com ele,,yes,,,no,,VCF0911,Running U.S. House incumbent: met him,Titular del cargo en la Cámara de Representantes de EE. UU. en campaña: se reunió con él
VCF0912,STRING,Ocupante do cargo na Câmara dos Representantes dos EUA em campanha: compareceu a uma reunião,,yes,,,no,,VCF0912,Running U.S. House incumbent: attended meeting,Titular del cargo en la Cámara de Representantes de EE. UU. en campaña: asistió a una reunión
VCF0913,STRING,Ocupante do cargo na Câmara dos Representantes dos EUA em campanha: falou com a equipe,,yes,,,no,,VCF0913,Running U.S. House incumbent: talked to staff,Titular del cargo en la Cámara de Representantes de EE. UU. en campaña: habló con el equipo
VCF0914,STRING,Ocupante do cargo na Câmara dos Representantes dos EUA em campanha: recebeu correspondência,,yes,,,no,,VCF0914,Running U.S. House incumbent: received mail,Titular del cargo en la Cámara de Representantes de EE. UU. en campaña: recibió correspondencia
VCF0915,STRING,Ocupante do cargo na Câmara dos Representantes dos EUA em campanha: leu a respeito,,yes,,,no,,VCF0915,Running U.S. House incumbent: read about,Titular del cargo en la Cámara de Representantes de EE. UU. en campaña: leyó sobre él
VCF0916,STRING,Ocupante do cargo na Câmara dos Representantes dos EUA em campanha: ouviu no rádio,,yes,,,no,,VCF0916,Running U.S. House incumbent: heard on radio,Titular del cargo en la Cámara de Representantes de EE. UU. en campaña: escuchó en la radio
VCF0917,STRING,Ocupante do cargo na Câmara dos Representantes dos EUA em campanha: viu na TV,,yes,,,no,,VCF0917,Running U.S. House incumbent: saw on TV,Titular del cargo en la Cámara de Representantes de EE. UU. en campaña: vio en TV
VCF0918,STRING,Conhece alguém que teve contato com o ocupante do cargo na Câmara dos Representantes dos EUA em campanha,,yes,,,no,,VCF0918,Know anyone who had contact with running U.S. House incumbent,Conoce a alguien que tuvo contacto con el titular del cargo en la Cámara de Representantes de EE. UU. en campaña
VCF0919,STRING,Desafiante do ocupante do cargo na Câmara dos Representantes dos EUA em campanha,,yes,,,no,,VCF0919,Challenger to running U.S. House incumbent,Desafiante del titular del cargo en la Cámara de Representantes de EE. UU. en campaña
VCF0920,STRING,Desafiante do ocupante do cargo na Câmara dos Representantes dos EUA em campanha: encontrou-se com ele,,yes,,,no,,VCF0920,Challenger to U.S. House running incumbent: met him,Desafiante del titular del cargo en la Cámara de Representantes de EE. UU. en campaña: se reunió con él
VCF0921,STRING,Desafiante do ocupante do cargo na Câmara dos Representantes dos EUA em campanha: compareceu a uma reunião,,yes,,,no,,VCF0921,Challenger to U.S. House running incumbent: attended meeting,Desafiante del titular del cargo en la Cámara de Representantes de EE. UU. en campaña: asistió a una reunión
VCF0922,STRING,Desafiante do ocupante do cargo na Câmara dos Representantes dos EUA em campanha: falou com a equipe,,yes,,,no,,VCF0922,Challenger to U.S. House running incumbent: talked to staff,Desafiante del titular del cargo en la Cámara de Representantes de EE. UU. en campaña: habló con el equipo
VCF0923,STRING,Desafiante do ocupante do cargo na Câmara dos Representantes dos EUA em campanha: recebeu correspondência,,yes,,,no,,VCF0923,Challenger to U.S. House running incumbent: received mail,Desafiante del titular del cargo en la Cámara de Representantes de EE. UU. en campaña: recibió correspondencia
VCF0924,STRING,Desafiante do ocupante do cargo na Câmara dos Representantes dos EUA em campanha: leu a respeito,,yes,,,no,,VCF0924,Challenger to U.S. House running incumbent: read about,Desafiante del titular del cargo en la Cámara de Representantes de EE. UU. en campaña: leyó sobre él
VCF0925,STRING,Desafiante do ocupante do cargo na Câmara dos Representantes dos EUA em campanha: ouviu no rádio,,yes,,,no,,VCF0925,Challenger to U.S. House running incumbent: heard on radio,Desafiante del titular del cargo en la Cámara de Representantes de EE. UU. en campaña: escuchó en la radio
VCF0926,STRING,Desafiante do ocupante do cargo na Câmara dos Representantes dos EUA em campanha: viu na TV,,yes,,,no,,VCF0926,Challenger to U.S. House running incumbent: saw on TV,Desafiante del titular del cargo en la Cámara de Representantes de EE. UU. en campaña: vio en TV
VCF0927,STRING,Conhece alguém que teve contato com o desafiante do ocupante do cargo na Câmara dos Representantes dos EUA em campanha,,yes,,,no,,VCF0927,Know anyone who had contact with challenger to running U.S. House incumbent,Conoce a alguien que tuvo contacto con el desafiante del titular del cargo en la Cámara de Representantes de EE. UU. en campaña
VCF0928,STRING,Contato com o candidato democrata à Câmara dos Representantes dos EUA,,yes,,,no,,VCF0928,Contact with U.S. House Democratic cand,Contacto con el candidato demócrata a la Cámara de Representantes de EE. UU.
VCF0929,STRING,Candidato democrata à Câmara dos Representantes dos EUA: encontrou-se com ele,,yes,,,no,,VCF0929,U.S. House Democratic cand: met him,Candidato demócrata a la Cámara de Representantes de EE. UU.: se reunió con él
VCF0930,STRING,Candidato democrata à Câmara dos Representantes dos EUA: compareceu a uma reunião,,yes,,,no,,VCF0930,U.S. House Democratic cand: attended meeting,Candidato demócrata a la Cámara de Representantes de EE. UU.: asistió a una reunión
VCF0931,STRING,Candidato democrata à Câmara dos Representantes dos EUA: falou com a equipe,,yes,,,no,,VCF0931,U.S. House Democratic cand: talked to staff,Candidato demócrata a la Cámara de Representantes de EE. UU.: habló con el equipo
VCF0932,STRING,Candidato democrata à Câmara dos Representantes dos EUA: recebeu correspondência,,yes,,,no,,VCF0932,U.S. House Democratic cand: received mail,Candidato demócrata a la Cámara de Representantes de EE. UU.: recibió correspondencia
VCF0933,STRING,Candidato democrata à Câmara dos Representantes dos EUA: leu a respeito,,yes,,,no,,VCF0933,U.S. House Democratic cand: read about,Candidato demócrata a la Cámara de Representantes de EE. UU.: leyó sobre él
VCF0934,STRING,Candidato democrata à Câmara dos Representantes dos EUA: ouviu no rádio,,yes,,,no,,VCF0934,U.S. House Democratic cand: heard on radio,Candidato demócrata a la Cámara de Representantes de EE. UU.: escuchó en la radio
VCF0935,STRING,Candidato democrata à Câmara dos Representantes dos EUA: viu na TV,,yes,,,no,,VCF0935,U.S. House Democratic cand: saw on TV,Candidato demócrata a la Cámara de Representantes de EE. UU.: vio en TV
VCF0936,STRING,Conhece alguém que teve contato com o candidato democrata à Câmara dos Representantes dos EUA,,yes,,,no,,VCF0936,Know anyone who had contact with U.S. House Democratic cand,Conoce a alguien que tuvo contacto con el candidato demócrata a la Cámara de Representantes de EE. UU.
VCF0937,STRING,Contato com o candidato republicano à Câmara dos Representantes dos EUA,,yes,,,no,,VCF0937,Contact with U.S. House Republican cand,Contacto con el candidato republicano a la Cámara de Representantes de EE. UU.
VCF0938,STRING,Candidato republicano à Câmara dos Representantes dos EUA: encontrou-se com ele,,yes,,,no,,VCF0938,U.S. House Republican cand: met him,Candidato republicano a la Cámara de Representantes de EE. UU.: se reunió con él
VCF0939,STRING,Candidato republicano à Câmara dos Representantes dos EUA: compareceu a uma reunião,,yes,,,no,,VCF0939,U.S. House Republican cand: attended meeting,Candidato republicano a la Cámara de Representantes de EE. UU.: asistió a una reunión
VCF0940,STRING,Candidato republicano à Câmara dos Representantes dos EUA: falou com a equipe,,yes,,,no,,VCF0940,U.S. House Republican cand: talked to staff,Candidato republicano a la Cámara de Representantes de EE. UU.: habló con el equipo
