name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name,description_en,description_es
rincp_senf,FLOAT64,Renda de trabalho autônomo não agrícola (real),,no,,USD,no,Valores em dólares reais (constantes),rincp_senf,Income from nonfarm self-employment,Ingreso por autoempleo no agrícola (real)
rincp_se,FLOAT64,Renda de trabalho autônomo (real),,no,,USD,no,Valores em dólares reais (constantes),rincp_se,Income from self-employment,Ingreso por autoempleo (real)
rincp_uer,FLOAT64,Renda de fontes não laborais (real),,no,,USD,no,Valores em dólares reais (constantes),rincp_uer,Income from all unearned sources,Ingreso por fuentes no laborales (real)
rincp_paw,FLOAT64,Renda de assistência social (real),,no,,USD,no,Valores em dólares reais (constantes),rincp_paw,Income from public assistance and welfare,Ingreso por asistencia social (real)
rincp_cs,FLOAT64,Renda de pensão alimentícia para filhos (real),,no,,USD,no,Valores em dólares reais (constantes),rincp_cs,Income from child support,Ingreso por manutención de hijos (real)
rincp_alm,FLOAT64,Renda de pensão ao ex-cônjuge (real),2014(1)2014,no,,USD,no,Valores em dólares reais (constantes),rincp_alm,Income from alimony,Ingreso por pensión conyugal (real)
rincp_csalm,FLOAT64,Renda de pensão alimentícia e ao ex-cônjuge (real),2014(1)2014,no,,USD,no,Valores em dólares reais (constantes),rincp_csalm,Income from alimony and child support,Ingreso por manutención de hijos y pensión conyugal (real)
rincp_ss,FLOAT64,Renda de previdência social ou aposentadoria ferroviária (real),,no,,USD,no,Valores em dólares reais (constantes),rincp_ss,Income from social security or railroad retirement,Ingreso por seguridad social o jubilación ferroviaria (real)
rincp_ssi,FLOAT64,Renda de seguridade suplementar (SSI) (real),,no,,USD,no,Valores em dólares reais (constantes),rincp_ssi,Income from supplm. security,Ingreso por seguridad suplementaria (SSI) (real)
rincp_comp,FLOAT64,"Renda de seguro-desemprego, indenização, veteranos e pensões públicas (real)",,no,,USD,no,"Valores em dólares reais (constantes). Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",rincp_comp,Income from unemp/worker's comp/vet pay/govt pensions,"Ingreso por desempleo, indemnización, veteranos y pensiones públicas (real)"
rincp_uc,FLOAT64,Renda de seguro-desemprego (real),,no,,USD,no,Valores em dólares reais (constantes),rincp_uc,Income from unemployment compensation,Ingreso por seguro de desempleo (real)
rincp_wcp,FLOAT64,Renda de indenização trabalhista (real),,no,,USD,no,Valores em dólares reais (constantes),rincp_wcp,Income from worker's compensation,Ingreso por indemnización laboral (real)
rincp_vet,FLOAT64,Renda de pagamentos a veteranos (real),,no,,USD,no,Valores em dólares reais (constantes),rincp_vet,Income from veteran payments,Ingreso por pagos a veteranos (real)
rincp_srv,FLOAT64,Renda de pensão por morte (real),,no,,USD,no,Valores em dólares reais (constantes),rincp_srv,Income from survivors benefits,Ingreso por pensión de sobrevivientes (real)
rincp_dis,FLOAT64,Renda de invalidez (real),,no,,USD,no,Valores em dólares reais (constantes),rincp_dis,Income from disability,Ingreso por discapacidad (real)
rincp_ret,FLOAT64,Renda de aposentadoria (real),,no,,USD,no,Valores em dólares reais (constantes),rincp_ret,Income from retirement funds,Ingreso por jubilación (real)
rincp_ed,FLOAT64,Renda de auxílio educacional (real),,no,,USD,no,Valores em dólares reais (constantes),rincp_ed,Income from educational assistance,Ingreso por ayuda educativa (real)
rincp_rnt,FLOAT64,Renda de aluguéis (real),,no,,USD,no,Valores em dólares reais (constantes),rincp_rnt,Income from rent,Ingreso por alquileres (real)
rincp_int,FLOAT64,"Renda de juros, dividendos e aluguéis líquidos (real)",,no,,USD,no,Valores em dólares reais (constantes),rincp_int,"Income from int, div, net rentals","Ingreso por intereses, dividendos y alquileres netos (real)"
rincp_fin,FLOAT64,Renda de auxílio financeiro de terceiros (real),,no,,USD,no,Valores em dólares reais (constantes),rincp_fin,"Income from cont, financial assist. from friends",Ingreso por ayuda financiera de terceros (real)
rincp_divo,FLOAT64,"Renda de dividendos, aluguéis e fundos (real)",,no,,USD,no,"Valores em dólares reais (constantes). Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",rincp_divo,"Income from dividends, rents and trusts","Ingreso por dividendos, alquileres y fideicomisos (real)"
rincp_div,FLOAT64,Renda de dividendos (real),,no,,USD,no,Valores em dólares reais (constantes),rincp_div,Income from dividends,Ingreso por dividendos (real)
rincp_oth,FLOAT64,Renda de outras fontes (real),,no,,USD,no,Valores em dólares reais (constantes),rincp_oth,Income from other sources,Ingreso por otras fuentes (real)
rincf_all,FLOAT64,Renda familiar total (real),,no,,USD,no,Valores em dólares reais (constantes),rincf_all,Total family income,Ingreso familiar total (real)
rincf_ern,FLOAT64,Renda familiar do trabalho (real),,no,,USD,no,Valores em dólares reais (constantes),rincf_ern,"Total family income, excluding unearned",Ingreso familiar laboral (real)
rincf_wag,FLOAT64,Renda familiar de salários (real),,no,,USD,no,Valores em dólares reais (constantes),rincf_wag,Family income from wage and salary,Ingreso familiar por salarios (real)
rincf_sefrm,FLOAT64,Renda familiar de trabalho autônomo agrícola (real),,no,,USD,no,Valores em dólares reais (constantes),rincf_sefrm,Family income from farm or noninc self-employment,Ingreso familiar por autoempleo agrícola (real)
rincf_senf,FLOAT64,Renda familiar de trabalho autônomo não agrícola (real),,no,,USD,no,Valores em dólares reais (constantes),rincf_senf,Family income from nonfarm self-employment,Ingreso familiar por autoempleo no agrícola (real)
rincf_se,FLOAT64,Renda familiar de trabalho autônomo (real),,no,,USD,no,Valores em dólares reais (constantes),rincf_se,Family income from self-employment,Ingreso familiar por autoempleo (real)
rincf_uer,FLOAT64,Renda familiar de fontes não laborais (real),,no,,USD,no,Valores em dólares reais (constantes),rincf_uer,Family income from all unearned sources,Ingreso familiar por fuentes no laborales (real)
rincf_paw,FLOAT64,Renda familiar de assistência social (real),,no,,USD,no,Valores em dólares reais (constantes),rincf_paw,Family income from public assistance and welfare,Ingreso familiar por asistencia social (real)
rincf_cs,FLOAT64,Renda familiar de pensão alimentícia para filhos (real),,no,,USD,no,Valores em dólares reais (constantes),rincf_cs,Family income from child support,Ingreso familiar por manutención de hijos (real)
rincf_alm,FLOAT64,Renda familiar de pensão ao ex-cônjuge (real),2014(1)2014,no,,USD,no,Valores em dólares reais (constantes),rincf_alm,Family income from alimony,Ingreso familiar por pensión conyugal (real)
rincf_csalm,FLOAT64,Renda familiar de pensão alimentícia e ao ex-cônjuge (real),2014(1)2014,no,,USD,no,Valores em dólares reais (constantes),rincf_csalm,Family income from alimony and child support,Ingreso familiar por manutención de hijos y pensión conyugal (real)
rincf_ss,FLOAT64,Renda familiar de previdência social ou aposentadoria ferroviária (real),,no,,USD,no,Valores em dólares reais (constantes),rincf_ss,Family income from social security or railroad retirement,Ingreso familiar por seguridad social o jubilación ferroviaria (real)
rincf_ssi,FLOAT64,Renda familiar de seguridade suplementar (SSI) (real),,no,,USD,no,Valores em dólares reais (constantes),rincf_ssi,Family income from supplm. security,Ingreso familiar por seguridad suplementaria (SSI) (real)
rincf_comp,FLOAT64,"Renda familiar de seguro-desemprego, indenização, veteranos e pensões públicas (real)",,no,,USD,no,"Valores em dólares reais (constantes). Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",rincf_comp,Family income from unemp/worker's comp/vet pay/govt pensions,"Ingreso familiar por desempleo, indemnización, veteranos y pensiones públicas (real)"
rincf_uc,FLOAT64,Renda familiar de seguro-desemprego (real),,no,,USD,no,Valores em dólares reais (constantes),rincf_uc,Family income from unemployment compensation,Ingreso familiar por seguro de desempleo (real)
rincf_wcp,FLOAT64,Renda familiar de indenização trabalhista (real),,no,,USD,no,Valores em dólares reais (constantes),rincf_wcp,Family income from worker's compensation,Ingreso familiar por indemnización laboral (real)
rincf_vet,FLOAT64,Renda familiar de pagamentos a veteranos (real),,no,,USD,no,Valores em dólares reais (constantes),rincf_vet,Family income from veteran payments,Ingreso familiar por pagos a veteranos (real)
rincf_srv,FLOAT64,Renda familiar de pensão por morte (real),,no,,USD,no,Valores em dólares reais (constantes),rincf_srv,Family income from survivors benefits,Ingreso familiar por pensión de sobrevivientes (real)
rincf_dis,FLOAT64,Renda familiar de invalidez (real),,no,,USD,no,Valores em dólares reais (constantes),rincf_dis,Family income from disability,Ingreso familiar por discapacidad (real)
rincf_ret,FLOAT64,Renda familiar de aposentadoria (real),,no,,USD,no,Valores em dólares reais (constantes),rincf_ret,Family income from retirement funds,Ingreso familiar por jubilación (real)
rincf_ed,FLOAT64,Renda familiar de auxílio educacional (real),,no,,USD,no,Valores em dólares reais (constantes),rincf_ed,Family income from educational assistance,Ingreso familiar por ayuda educativa (real)
rincf_rnt,FLOAT64,Renda familiar de aluguéis (real),,no,,USD,no,Valores em dólares reais (constantes),rincf_rnt,Family income from rent,Ingreso familiar por alquileres (real)
rincf_int,FLOAT64,"Renda familiar de juros, dividendos e aluguéis líquidos (real)",,no,,USD,no,Valores em dólares reais (constantes),rincf_int,"Family income from int, div, net rentals","Ingreso familiar por intereses, dividendos y alquileres netos (real)"
rincf_fin,FLOAT64,Renda familiar de auxílio financeiro de terceiros (real),,no,,USD,no,Valores em dólares reais (constantes),rincf_fin,"Family income from cont, financial assist. from friends",Ingreso familiar por ayuda financiera de terceros (real)
rincf_divo,FLOAT64,"Renda familiar de dividendos, aluguéis e fundos (real)",,no,,USD,no,"Valores em dólares reais (constantes). Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",rincf_divo,"Family income from dividends, rents and trusts","Ingreso familiar por dividendos, alquileres y fideicomisos (real)"
rincf_div,FLOAT64,Renda familiar de dividendos (real),,no,,USD,no,Valores em dólares reais (constantes),rincf_div,Family income from dividends,Ingreso familiar por dividendos (real)
rincf_oth,FLOAT64,Renda familiar de outras fontes (real),,no,,USD,no,Valores em dólares reais (constantes),rincf_oth,Family income from other sources,Ingreso familiar por otras fuentes (real)
rinch_all,FLOAT64,Renda domiciliar total (real),,no,,USD,no,Valores em dólares reais (constantes),rinch_all,Total household income,Ingreso del hogar total (real)
rinch_ern,FLOAT64,Renda domiciliar do trabalho (real),,no,,USD,no,Valores em dólares reais (constantes),rinch_ern,"Total household income, excluding unearned",Ingreso del hogar laboral (real)
rinch_wag,FLOAT64,Renda domiciliar de salários (real),,no,,USD,no,Valores em dólares reais (constantes),rinch_wag,HH income from wage and salary,Ingreso del hogar por salarios (real)
rinch_sefrm,FLOAT64,Renda domiciliar de trabalho autônomo agrícola (real),,no,,USD,no,Valores em dólares reais (constantes),rinch_sefrm,HH income from farm or noninc self-employment,Ingreso del hogar por autoempleo agrícola (real)
rinch_senf,FLOAT64,Renda domiciliar de trabalho autônomo não agrícola (real),,no,,USD,no,Valores em dólares reais (constantes),rinch_senf,HH income from nonfarm self-employment,Ingreso del hogar por autoempleo no agrícola (real)
rinch_se,FLOAT64,Renda domiciliar de trabalho autônomo (real),,no,,USD,no,Valores em dólares reais (constantes),rinch_se,HH income from self-employment,Ingreso del hogar por autoempleo (real)
rinch_uer,FLOAT64,Renda domiciliar de fontes não laborais (real),,no,,USD,no,Valores em dólares reais (constantes),rinch_uer,HH income from all unearned sources,Ingreso del hogar por fuentes no laborales (real)
rinch_paw,FLOAT64,Renda domiciliar de assistência social (real),,no,,USD,no,Valores em dólares reais (constantes),rinch_paw,HH income from public assistance and welfare,Ingreso del hogar por asistencia social (real)
rinch_cs,FLOAT64,Renda domiciliar de pensão alimentícia para filhos (real),,no,,USD,no,Valores em dólares reais (constantes),rinch_cs,HH income from child support,Ingreso del hogar por manutención de hijos (real)
rinch_alm,FLOAT64,Renda domiciliar de pensão ao ex-cônjuge (real),2014(1)2014,no,,USD,no,Valores em dólares reais (constantes),rinch_alm,HH income from alimony,Ingreso del hogar por pensión conyugal (real)
rinch_ss,FLOAT64,Renda domiciliar de previdência social ou aposentadoria ferroviária (real),,no,,USD,no,Valores em dólares reais (constantes),rinch_ss,HH income from social security or railroad retirement,Ingreso del hogar por seguridad social o jubilación ferroviaria (real)
rinch_ssi,FLOAT64,Renda domiciliar de seguridade suplementar (SSI) (real),,no,,USD,no,Valores em dólares reais (constantes),rinch_ssi,HH income from supplm. security,Ingreso del hogar por seguridad suplementaria (SSI) (real)
rinch_uc,FLOAT64,Renda domiciliar de seguro-desemprego (real),,no,,USD,no,Valores em dólares reais (constantes),rinch_uc,HH income from unemployment compensation,Ingreso del hogar por seguro de desempleo (real)
rinch_wcp,FLOAT64,Renda domiciliar de indenização trabalhista (real),,no,,USD,no,Valores em dólares reais (constantes),rinch_wcp,HH income from worker's compensation,Ingreso del hogar por indemnización laboral (real)
rinch_vet,FLOAT64,Renda domiciliar de pagamentos a veteranos (real),,no,,USD,no,Valores em dólares reais (constantes),rinch_vet,HH income from veteran payments,Ingreso del hogar por pagos a veteranos (real)
rinch_srv,FLOAT64,Renda domiciliar de pensão por morte (real),,no,,USD,no,Valores em dólares reais (constantes),rinch_srv,HH income from survivors benefits,Ingreso del hogar por pensión de sobrevivientes (real)
rinch_dis,FLOAT64,Renda domiciliar de invalidez (real),,no,,USD,no,Valores em dólares reais (constantes),rinch_dis,HH income from disability,Ingreso del hogar por discapacidad (real)
rinch_ret,FLOAT64,Renda domiciliar de aposentadoria (real),,no,,USD,no,Valores em dólares reais (constantes),rinch_ret,HH income from retirement funds,Ingreso del hogar por jubilación (real)
rinch_ed,FLOAT64,Renda domiciliar de auxílio educacional (real),,no,,USD,no,Valores em dólares reais (constantes),rinch_ed,HH income from educational assistance,Ingreso del hogar por ayuda educativa (real)
rinch_rnt,FLOAT64,Renda domiciliar de aluguéis (real),,no,,USD,no,Valores em dólares reais (constantes),rinch_rnt,HH income from rent,Ingreso del hogar por alquileres (real)
rinch_int,FLOAT64,"Renda domiciliar de juros, dividendos e aluguéis líquidos (real)",,no,,USD,no,Valores em dólares reais (constantes),rinch_int,"HH income from int, div, net rentals","Ingreso del hogar por intereses, dividendos y alquileres netos (real)"
rinch_fin,FLOAT64,Renda domiciliar de auxílio financeiro de terceiros (real),,no,,USD,no,Valores em dólares reais (constantes),rinch_fin,"HH income from cont, financial assist. from friends",Ingreso del hogar por ayuda financiera de terceros (real)
rinch_div,FLOAT64,Renda domiciliar de dividendos (real),,no,,USD,no,Valores em dólares reais (constantes),rinch_div,HH income from dividends,Ingreso del hogar por dividendos (real)
rinch_oth,FLOAT64,Renda domiciliar de outras fontes (real),,no,,USD,no,Valores em dólares reais (constantes),rinch_oth,HH income from other sources,Ingreso del hogar por otras fuentes (real)
rhrearn,FLOAT64,Rendimento por hora (real),,no,,USD,no,Valores em dólares reais (constantes),rhrearn,Hourly earnings,Ingreso por hora (real)
rhrwage,FLOAT64,Salário por hora (real),,no,,USD,no,Valores em dólares reais (constantes),rhrwage,Hourly wage,Salario por hora (real)
fshh,STRING,Alguém no domicílio recebe vale-alimentação (food stamps),,yes,,,no,,fshh,Anyone in HH receiving food stamps,Alguien en el hogar recibe cupones de alimentos
fshh_val,FLOAT64,Valor de vale-alimentação recebido pelo domicílio,,no,,USD,no,,fshh_val,Food stamps received by HH,Valor de cupones de alimentos recibido por el hogar
fshh_num,INT64,Número de pessoas no domicílio recebendo vale-alimentação,,no,,pessoas,no,,fshh_num,Number of persons in HH receiving food stamps,Número de personas en el hogar que reciben cupones de alimentos
fshh_mon,INT64,Número de meses com vale-alimentação no domicílio,,no,,meses,no,,fshh_mon,Number of months HH covered by food stamps,Número de meses con cupones de alimentos en el hogar
flhh,STRING,Crianças no domicílio com merenda gratuita ou subsidiada,,yes,,,no,,flhh,Children in HH receiving free or reduced price lunch,Niños en el hogar con almuerzo gratuito o subsidiado
flhh_num,INT64,Número de crianças no domicílio com merenda gratuita ou subsidiada,,no,,pessoas,no,,flhh_num,Number of children in HH receiving free or reduced price lunch,Número de niños en el hogar con almuerzo gratuito o subsidiado
public,STRING,Domicílio em habitação pública,,yes,,,no,,public,Public Housing Project,Hogar en vivienda pública
rentsub,STRING,Subsídio de aluguel para o domicílio,,yes,,,no,,rentsub,Rent subsidy for household,Subsidio de alquiler para el hogar
energy,STRING,Domicílio recebeu auxílio energia,,yes,,,no,,energy,Household received energy assistance,Hogar recibió asistencia de energía
energy_val,FLOAT64,Valor do auxílio energia recebido pelo domicílio,,no,,USD,no,,energy_val,Value of energy assistance received by hh,Valor de la asistencia de energía recibida por el hogar
wichh,STRING,Alguém no domicílio recebeu assistência WIC,,yes,,,no,,wichh,Anyone in HH received WIC assistance,Alguien en el hogar recibió asistencia WIC
wichh_num,INT64,Número de pessoas no domicílio recebendo WIC,,no,,pessoas,no,,wichh_num,Number of people in HH receiving WIC,Número de personas en el hogar que reciben WIC
wicp,STRING,Pessoa recebeu assistência WIC,,yes,,,no,,wicp,Person received WIC assistance,Persona recibió asistencia WIC
ccs,STRING,Recebeu serviços de creche/cuidado infantil,,yes,,,no,"Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",ccs,Received child care services,Recibió servicios de cuidado infantil
ccshh,STRING,Alguém no domicílio recebeu serviços de creche,,yes,,,no,"Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",ccshh,Anyone in HH received child care services,Alguien en el hogar recibió servicios de cuidado infantil
ccshh_num,INT64,Número de pessoas no domicílio que receberam creche,,no,,pessoas,no,"Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",ccshh_num,Number of people in HH received child care serv.,Número de personas en el hogar que recibieron cuidado infantil
ccspaid,STRING,Alguém no domicílio pagou por creche no ano anterior,,yes,,,no,,ccspaid,Anyone in HH paid for child care serv last yr,Alguien en el hogar pagó por cuidado infantil el año anterior
tanf,STRING,Assistência pública (TANF/AFDC),,yes,,,no,,tanf,Public Assitance (TANF/AFDC),Asistencia pública (TANF/AFDC)
taxinc,FLOAT64,Renda tributável estimada,,no,,USD,no,,taxinc,Est. Taxable income amount,Ingreso imponible estimado
filestat,STRING,Situação do declarante de imposto,,yes,,,no,,filestat,Tax Filer Status,Situación del declarante de impuestos
margtax,FLOAT64,Alíquota marginal de imposto,,no,,%,no,,margtax,Marginal Tax Rate,Tasa impositiva marginal
agi,FLOAT64,Renda bruta ajustada estimada,,no,,USD,no,,agi,Est. Adjusted Gross Income,Ingreso bruto ajustado estimado
fedret,FLOAT64,Contribuição federal de aposentadoria estimada,,no,,USD,no,,fedret,Est. Federal Retirement Payroll Deduction,Deducción federal de jubilación estimada
fica,FLOAT64,Contribuição previdenciária (FICA) estimada,,no,,USD,no,,fica,Est. Soc. Sec. Retirement Payroll Deduction,Deducción de seguridad social (FICA) estimada
fedtaxbc,FLOAT64,Imposto federal devido antes de créditos (estimado),,no,,USD,no,,fedtaxbc,Est. Fed tax liability b/f credits,Impuesto federal antes de créditos (estimado)
fedtaxac,FLOAT64,Imposto federal devido após créditos (estimado),,no,,USD,no,,fedtaxac,Est. Fed tax liability after credits,Impuesto federal después de créditos (estimado)
sttaxbc,FLOAT64,Imposto estadual devido antes de créditos (estimado),,no,,USD,no,,sttaxbc,Est. State tax liability b/f credits,Impuesto estatal antes de créditos (estimado)
sttaxac,FLOAT64,Imposto estadual devido após créditos (estimado),,no,,USD,no,,sttaxac,Est. State tax liability after credits,Impuesto estatal después de créditos (estimado)
child_tc,FLOAT64,Crédito tributário por filho estimado,,no,,USD,no,,child_tc,Est. Child Tax Credit,Crédito tributario por hijo estimado
achild_tc,FLOAT64,Crédito tributário adicional por filho estimado,,no,,USD,no,,achild_tc,Est. Add'l Child Tax Credit,Crédito tributario adicional por hijo estimado
eitc,FLOAT64,Crédito por renda do trabalho (EITC) estimado,,no,,USD,no,,eitc,Est. EITC amount,Crédito por ingreso del trabajo (EITC) estimado
prptax,FLOAT64,Imposto anual sobre a propriedade,,no,,USD,no,,prptax,Annual Property Taxes,Impuesto anual sobre la propiedad
povfam,STRING,Família em situação de pobreza,,yes,,,no,,povfam,Family in poverty,Familia en situación de pobreza
povuniv,STRING,Pessoa no universo de pobreza,,yes,,,no,,povuniv,Person in poverty universe,Persona en el universo de pobreza
povpp,STRING,Pessoa em situação de pobreza,,yes,,,no,,povpp,Person in poverty,Persona en situación de pobreza
pvlfam,FLOAT64,Linha de pobreza da família,,no,,USD,no,,pvlfam,Family poverty level,Línea de pobreza de la familia
pvlpp,FLOAT64,Linha de pobreza da pessoa,,no,,USD,no,,pvlpp,Person poverty level,Línea de pobreza de la persona
pvcfam,FLOAT64,Limiar da linha de pobreza da família,,no,,USD,no,,pvcfam,Family poverty level cutoff,Umbral de la línea de pobreza de la familia
pvcrsf,FLOAT64,Limiar da linha de pobreza da subfamília relacionada,,no,,USD,no,,pvcrsf,Poverty level cutoff for related subfamily,Umbral de la línea de pobreza de la subfamilia relacionada
pvratio_fam,FLOAT64,Razão entre renda familiar e a linha de baixa renda,,no,,,no,Razão renda/linha de pobreza (adimensional),pvratio_fam,Ratio of family income to low-income level,Razón entre ingreso familiar y la línea de bajos ingresos
pvratio_sf,FLOAT64,Razão entre renda da subfamília e a linha de baixa renda,,no,,,no,Razão renda/linha de pobreza (adimensional),pvratio_sf,Ratio of related subfamily income to low-income level,Razón entre ingreso de la subfamilia y la línea de bajos ingresos
hins,STRING,Plano de saúde,,yes,,,no,,hins,Health Insurance,Seguro de salud
hipriv,STRING,"Plano de saúde, privado",,yes,,,no,,hipriv,"Health Insurance, private","Seguro de salud, privado"
hiep,STRING,"Plano de saúde, fornecido pelo empregador (privado)",,yes,,,no,,hiep,"Health Insurance, employer-provided (private)","Seguro de salud, provisto por el empleador (privado)"
hipind,STRING,"Plano de saúde, adquirido individualmente",,yes,,,no,,hipind,"Health Insurance, privately purchased","Seguro de salud, adquirido individualmente"
himcaid,STRING,"Plano de saúde, Medicaid",,yes,,,no,,himcaid,"Health Insurance, Medicaid","Seguro de salud, Medicaid"
himcare,STRING,"Plano de saúde, Medicare",,yes,,,no,,himcare,"Health Insurance, Medicare","Seguro de salud, Medicare"
hiothpub,STRING,"Plano de saúde, CHAMPUS ou saúde militar",,yes,,,no,,hiothpub,"Health Insurance, provided by CHAMPUS or military hc","Seguro de salud, CHAMPUS o sanidad militar"
hipub,STRING,"Plano de saúde, público",,yes,,,no,,hipub,"Health Insurance, Public","Seguro de salud, público"
hiprivc,STRING,Criança coberta por plano privado,,yes,,,no,,hiprivc,Child under private HI,Niño cubierto por plan privado
hiepc,STRING,Criança coberta por plano do empregador,,yes,,,no,,hiepc,Child under HI provided by employers,Niño cubierto por plan del empleador
hipindc,STRING,Criança coberta por plano privado individual,,yes,,,no,,hipindc,Child under individually purchased private HI,Niño cubierto por plan privado individual
hiprivc_none,STRING,Criança não coberta por plano privado,,yes,,,no,,hiprivc_none,Child not covered under private HI,Niño no cubierto por plan privado
himcc,STRING,Criança coberta por Medicaid,,yes,,,no,,himcc,Child covered by Medicaid,Niño cubierto por Medicaid
hischip,STRING,"Criança coberta por S-CHIP, sem Medicaid",,yes,,,no,,hischip,"Child covered by S-CHIP, no Medicaid","Niño cubierto por S-CHIP, sin Medicaid"
hiepdep,STRING,Coberto como dependente em plano do empregador,,yes,,,no,,hiepdep,Covered as dependent on employer-sponsored plan,Cubierto como dependiente en plan del empleador
hipindep,STRING,Coberto como dependente em plano privado individual,,yes,,,no,,hipindep,Covered as dependent on privately-purchased plan,Cubierto como dependiente en plan privado individual
hiprivdep,STRING,Dependente coberto por plano do empregador ou privado,,yes,,,no,,hiprivdep,Dependent covered through employer or private HI,Dependiente cubierto por plan del empleador o privado
hiepsp,STRING,Coberto pelo plano do empregador do cônjuge,,yes,,,no,,hiepsp,Health Insurance through spouse's employer,Cubierto por el plan del empleador del cónyuge
hipindsp,STRING,Coberto pelo plano privado individual do cônjuge,,yes,,,no,,hipindsp,Covered through spouse's privately purchased HI,Cubierto por el plan privado individual del cónyuge
hiprivsp,STRING,Coberto pelo plano privado do cônjuge,,yes,,,no,,hiprivsp,Covered through spouse's private HI,Cubierto por el plan privado del cónyuge
hi_emp,STRING,Coberto por plano do próprio empregador/sindicato,,yes,,,no,,hi_emp,Covered by own employer/union provided HI,Cubierto por plan del propio empleador/sindicato
higj_all,STRING,"Plano do próprio empregador/sindicato, totalmente pago pelo empregador",,yes,,,no,,higj_all,"Covered by own employer/union provided HI, all paid","Plan del propio empleador/sindicato, pagado totalmente por el empleador"
higj_part,STRING,"Plano do próprio empregador/sindicato, parcialmente pago",,yes,,,no,,higj_part,"Covered by own employer/union provided HI, part paid","Plan del propio empleador/sindicato, pagado parcialmente"
higj_none,STRING,"Plano do próprio empregador/sindicato, sem pagamento do empregador",,yes,,,no,,higj_none,"Covered by own employer/union provided HI, none paid","Plan del propio empleador/sindicato, sin pago del empleador"
higj_allprt,STRING,"Plano do próprio empregador/sindicato, total ou parcialmente pago",,yes,,,no,,higj_allprt,"Covered by own employer/union provided HI, all/part paid","Plan del propio empleador/sindicato, pagado total o parcialmente"
higj_pind,STRING,Coberto por plano privado próprio adquirido individualmente,,yes,,,no,,higj_pind,Covered by own privately purchased plan,Cubierto por plan privado propio adquirido individualmente
higj_priv,STRING,Coberto por plano privado próprio,,yes,,,no,,higj_priv,Covered by own private plan,Cubierto por plan privado propio
fhipval,FLOAT64,Gasto da família com prêmios de plano de saúde,,no,,USD,no,,fhipval,Family payments for HI premiums,Gasto de la familia en primas de seguro de salud
fmoop,FLOAT64,Gasto direto da família com saúde,,no,,USD,no,,fmoop,Family medical out of pocket payments,Gasto directo de la familia en salud
fotcval,FLOAT64,Gasto da família com produtos de saúde de venda livre,,no,,USD,no,,fotcval,Family spending on over-the-counter health related products,Gasto de la familia en productos de salud de venta libre
fmedval,FLOAT64,Gasto da família com cuidados e equipamentos médicos,,no,,USD,no,,fmedval,Family spending on med care & med equip,Gasto de la familia en atención y equipos médicos
pmoop,FLOAT64,Gasto direto anual da pessoa com saúde,,no,,USD,no,,pmoop,Total annual med out of pocket expenditures,Gasto directo anual de la persona en salud
phipval,FLOAT64,Gasto anual da pessoa com prêmios de plano de saúde,,no,,USD,no,,phipval,Total annual amount paid for HI premiums,Gasto anual de la persona en primas de seguro de salud
potcval,FLOAT64,Gasto da pessoa com produtos de saúde de venda livre,,no,,USD,no,,potcval,Amount paid for over-the-counter health related items,Gasto de la persona en productos de salud de venta libre
pmedval,FLOAT64,Gasto da pessoa com cuidados e equipamentos médicos,,no,,USD,no,,pmedval,Amount paid for med care & med equip,Gasto de la persona en atención y equipos médicos
dis_work,STRING,Limitação de trabalho por deficiência,,yes,,,no,,dis_work,Disability limit kind/amount work,Limitación laboral por discapacidad
dis_drs,STRING,Dificuldade para vestir-se ou tomar banho,,yes,,,no,,dis_drs,Disability dressing or bathing,Dificultad para vestirse o bañarse
dis_ear,STRING,Dificuldade auditiva,,yes,,,no,,dis_ear,Disability hearing,Dificultad auditiva
dis_eye,STRING,Dificuldade visual (cegueira),,yes,,,no,,dis_eye,Disability blindness,Dificultad visual (ceguera)
dis_out,STRING,Dificuldade para fazer tarefas fora de casa,,yes,,,no,,dis_out,Disability doing errands,Dificultad para hacer diligencias fuera de casa
dis_phy,STRING,Dificuldade para subir escadas,,yes,,,no,,dis_phy,Disability climbing stairs,Dificultad para subir escaleras
dis_rem,STRING,Dificuldade para lembrar-se,,yes,,,no,,dis_rem,Disability remembering,Dificultad para recordar
